product_id,name,category,brand,price,rating,description
P02636,Hasbro Premium Outdoor Play Set,Toys,Hasbro,1750.0,4.5,Spark imagination with Hasbro Premium Outdoor Play Set from Hasbro. Safe and educational. This mid-range product offers great value for money.
P02637,Nerf Ultra Musical Toy,Toys,Nerf,700.0,,Create happy memories with Nerf Ultra Musical Toy. Trusted toy from Nerf. This budget-friendly product offers great value for money.
P02638,MTR Basic Cooking Oil 55L,Grocery,MTR,1110.0,2.9,Pure and natural MTR Basic Cooking Oil 55L by MTR. Quality you can trust. This mid-range product offers great value for money.
P02639,Lego Plus Doll House,Toys,Lego,610.0,4.2,Create happy memories with Lego Plus Doll House. Trusted toy from Lego. This budget-friendly product offers great value for money.
P02640,Adidas Deluxe Hoodie,Clothing,Adidas,8250.0,4.3,Step out in style with Adidas Deluxe Hoodie. Made with premium quality fabric by Adidas. This premium product offers great value for money.
P02641,Tata Plus Tea 8g,Grocery,Tata,450.0,2.2,Tata Plus Tea 8g - Goodness in every bite. Premium selection from Tata. This budget-friendly product offers great value for money.
P02642,Learn Eco in 30 Days,Books,Oxford,300.0,3.6,Learn Eco in 30 Days - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02643,Prestige Essential Air Fryer,Home & Kitchen,Prestige,1470.0,2.5,Bring home Prestige Essential Air Fryer by Prestige. Built for modern households. This mid-range product offers great value for money.
P02644,Fisher-Price Premium Musical Toy,Toys,Fisher-Price,490.0,3.7,Spark imagination with Fisher-Price Premium Musical Toy from Fisher-Price. Safe and educational. This budget-friendly product offers great value for money.
P02645,Nerf Lite Action Figure,Toys,Nerf,570.0,3.5,Spark imagination with Nerf Lite Action Figure from Nerf. Safe and educational. This budget-friendly product offers great value for money.
P02646,H&M Lite Hoodie,Clothing,H&M,12920.0,4.8,H&M Lite Hoodie - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P02647,Amul Smart Biscuits Pack,Grocery,Amul,40.0,4.1,Amul Smart Biscuits Pack - Goodness in every bite. Premium selection from Amul. This budget-friendly product offers great value for money.
P02648,Bajaj Advanced Water Purifier,Home & Kitchen,Bajaj,850.0,4.1,Bajaj Advanced Water Purifier - Making your daily chores effortless. Energy efficient and durable. This budget-friendly product offers great value for money.
P02649,Stories of Classic Adventures,Books,HarperCollins,180.0,4.6,Dive into Stories of Classic Adventures. An enriching read published by HarperCollins. This budget-friendly product offers great value for money.
P02650,Lakme Eco Perfume 50ml,Beauty,Lakme,620.0,,Lakme Eco Perfume 50ml - Your secret to radiant skin. Premium formulation by Lakme. This budget-friendly product offers great value for money.
P02651,Adidas Royal Sneakers,Clothing,Adidas,380.0,3.9,Adidas Royal Sneakers - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P02652,Dove Elite Body Lotion,Beauty,Dove,1210.0,3.4,Dove Elite Body Lotion - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.
P02653,Haldirams Royal Tea 55g,Grocery,Haldirams,580.0,4.4,Healthy living starts with Haldirams Royal Tea 55g. Fresh quality from Haldirams. This budget-friendly product offers great value for money.
P02654,History of Plus Civilizations,Books,HarperCollins,1160.0,4.4,Dive into History of Plus Civilizations. An enriching read published by HarperCollins. This mid-range product offers great value for money.
P02655,Apple Bluetooth Speaker Classic,Electronics,Apple,92590.0,4.2,Apple Bluetooth Speaker Classic - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02656,Apple Bluetooth Speaker Plus,Electronics,Apple,1640.0,3.9,Upgrade your tech life with Apple Bluetooth Speaker Plus by Apple. Engineered for excellence. This mid-range product offers great value for money.
P02657,Garnier Pro Serum,Beauty,Garnier,360.0,3.7,Enhance your beauty routine with Garnier Pro Serum by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.
P02658,Essential Science Fiction Novel,Books,HarperCollins,120.0,4.6,Essential Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02659,Fisher-Price Essential Puzzle 1000 Pieces,Toys,Fisher-Price,250.0,3.5,Spark imagination with Fisher-Price Essential Puzzle 1000 Pieces from Fisher-Price. Safe and educational. This budget-friendly product offers great value for money.
P02660,Lakme Basic Serum,Beauty,Lakme,1580.0,3.3,Lakme Basic Serum - Your secret to radiant skin. Premium formulation by Lakme. This mid-range product offers great value for money.
P02661,Nike Royal Jeans,Clothing,Nike,8200.0,3.6,"Express yourself with Nike Royal Jeans from Nike. Trendy design, lasting comfort. This premium product offers great value for money."
P02662,Essential Programming Guide,Books,Penguin,1610.0,3.2,Dive into Essential Programming Guide. An enriching read published by Penguin. This mid-range product offers great value for money.
P02663,Van Heusen Advanced T-Shirt,Clothing,Van Heusen,2320.0,4.4,"Express yourself with Van Heusen Advanced T-Shirt from Van Heusen. Trendy design, lasting comfort. This mid-range product offers great value for money."
P02664,Nike Advanced T-Shirt,Clothing,Nike,610.0,3.9,Step out in style with Nike Advanced T-Shirt. Made with premium quality fabric by Nike. This budget-friendly product offers great value for money.
P02665,Sony Gaming Console Basic,Electronics,Sony,39750.0,2.5,Sony Gaming Console Basic - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02666,Van Heusen Pro Formal Shirt,Clothing,Van Heusen,430.0,4.1,Step out in style with Van Heusen Pro Formal Shirt. Made with premium quality fabric by Van Heusen. This budget-friendly product offers great value for money.
P02667,LG Tablet Ultra 16GB,Electronics,LG,8580.0,3.7,Experience cutting-edge technology with LG Tablet Ultra 16GB. Features latest innovations from LG. This premium product offers great value for money.
P02668,Dove Advanced Hair Oil 1000ml,Beauty,Dove,4030.0,3.8,Dove Advanced Hair Oil 1000ml - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.
P02669,Prestige Smart Refrigerator 64L,Home & Kitchen,Prestige,2110.0,4.0,Transform your kitchen with Prestige Smart Refrigerator 64L. Reliable performance by Prestige. This mid-range product offers great value for money.
P02670,Lego Classic Art Set,Toys,Lego,4150.0,3.5,Create happy memories with Lego Classic Art Set. Trusted toy from Lego. This mid-range product offers great value for money.
P02671,Levis Eco Formal Shirt,Clothing,Levis,6460.0,3.3,Step out in style with Levis Eco Formal Shirt. Made with premium quality fabric by Levis. This premium product offers great value for money.
P02672,Decathlon Classic Fitness Band,Sports,Decathlon,1620.0,4.2,Elevate your game with Decathlon Classic Fitness Band by Decathlon. Professional grade quality. This mid-range product offers great value for money.
P02673,Tata Ultra Cooking Oil 65L,Grocery,Tata,650.0,3.0,Pure and natural Tata Ultra Cooking Oil 65L by Tata. Quality you can trust. This budget-friendly product offers great value for money.
P02674,The Body Shop Ultra Face Cream,Beauty,The Body Shop,230.0,3.2,The Body Shop Ultra Face Cream - Your secret to radiant skin. Premium formulation by The Body Shop. This budget-friendly product offers great value for money.
P02675,Sony Gaming Console Basic,Electronics,Sony,6700.0,3.3,Experience cutting-edge technology with Sony Gaming Console Basic. Features latest innovations from Sony. This premium product offers great value for money.
P02676,Lakme Ultra Lipstick Set,Beauty,Lakme,2180.0,4.5,Lakme Ultra Lipstick Set - Your secret to radiant skin. Premium formulation by Lakme. This mid-range product offers great value for money.
P02677,LOreal Silver Shampoo 65ml,Beauty,LOreal,150.0,4.7,Enhance your beauty routine with LOreal Silver Shampoo 65ml by LOreal. Dermatologically tested. This budget-friendly product offers great value for money.
P02678,Complete Deluxe Reference,Books,Oxford,160.0,3.3,Complete Deluxe Reference - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02679,Mattel Lite Educational Kit,Toys,Mattel,280.0,3.2,Spark imagination with Mattel Lite Educational Kit from Mattel. Safe and educational. This budget-friendly product offers great value for money.
P02680,Pro Programming Guide,Books,Cambridge,370.0,3.9,Pro Programming Guide - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02681,Dove Eco Lipstick Set,Beauty,Dove,2370.0,3.7,Discover the magic of Dove Eco Lipstick Set. Trusted skincare from Dove. This mid-range product offers great value for money.
P02682,Maybelline Ultra Perfume 16ml,Beauty,Maybelline,1120.0,4.4,Maybelline Ultra Perfume 16ml - Your secret to radiant skin. Premium formulation by Maybelline. This mid-range product offers great value for money.
P02683,Lakme Plus Lipstick Set,Beauty,Lakme,990.0,4.1,Lakme Plus Lipstick Set - Your secret to radiant skin. Premium formulation by Lakme. This budget-friendly product offers great value for money.
P02684,The Royal Journey by Scholastic,Books,Scholastic,280.0,5.0,Expand your horizons with The Royal Journey by Scholastic. Available from Scholastic publications. This budget-friendly product offers great value for money.
P02685,Nerf Eco Board Game,Toys,Nerf,800.0,1.7,Nerf Eco Board Game - Fun for all ages. Quality entertainment by Nerf. This budget-friendly product offers great value for money.
P02686,The Body Shop Smart Hair Oil 32ml,Beauty,The Body Shop,3910.0,3.2,The Body Shop Smart Hair Oil 32ml - Your secret to radiant skin. Premium formulation by The Body Shop. This mid-range product offers great value for money.
P02687,LG Elite Washing Machine 8kg,Home & Kitchen,LG,9390.0,4.4,Transform your kitchen with LG Elite Washing Machine 8kg. Reliable performance by LG. This premium product offers great value for money.
P02688,Puma Elite Fitness Band,Sports,Puma,5550.0,3.5,Puma Elite Fitness Band - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P02689,Dove Neo Makeup Kit,Beauty,Dove,3590.0,3.1,Dove Neo Makeup Kit - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.
P02690,Dove Plus Serum,Beauty,Dove,1090.0,3.5,Enhance your beauty routine with Dove Plus Serum by Dove. Dermatologically tested. This mid-range product offers great value for money.
P02691,Nike Smart Cycling Helmet,Sports,Nike,2440.0,3.6,Nike Smart Cycling Helmet - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02692,Wilson Lite Tennis Racket,Sports,Wilson,2810.0,4.6,Wilson Lite Tennis Racket - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02693,Maybelline Gold Shampoo 55ml,Beauty,Maybelline,190.0,2.8,Discover the magic of Maybelline Gold Shampoo 55ml. Trusted skincare from Maybelline. This budget-friendly product offers great value for money.
P02694,Peter England Eco Sneakers,Clothing,Peter England,530.0,3.3,Step out in style with Peter England Eco Sneakers. Made with premium quality fabric by Peter England. This budget-friendly product offers great value for money.
P02695,Reebok Premium Badminton Racket,Sports,Reebok,14060.0,3.9,Reebok Premium Badminton Racket - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P02696,Oppo Smartphone Pro 16GB,Electronics,Oppo,2040.0,3.1,Oppo Smartphone Pro 16GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P02697,Lakme Premium Perfume 500ml,Beauty,Lakme,610.0,4.9,Discover the magic of Lakme Premium Perfume 500ml. Trusted skincare from Lakme. This budget-friendly product offers great value for money.
P02698,Hasbro Pro Action Figure,Toys,Hasbro,3720.0,5.0,Create happy memories with Hasbro Pro Action Figure. Trusted toy from Hasbro. This mid-range product offers great value for money.
P02699,Patanjali Premium Coffee 8g,Grocery,Patanjali,250.0,3.8,Healthy living starts with Patanjali Premium Coffee 8g. Fresh quality from Patanjali. This budget-friendly product offers great value for money.
