product_id,name,category,brand,price,rating,description,subcategory,num_reviews,stock,discount_percent,tags
P02803,OnePlus Smartwatch Silver Edition,Electronics,OnePlus,141280.0,5.0,Upgrade your tech life with OnePlus Smartwatch Silver Edition by OnePlus. Engineered for excellence. This premium product offers great value for money.,Smartwatch,2499,340,15,Electronics|OnePlus|Smartwatch
P02804,Patanjali Neo Biscuits Pack,Grocery,Patanjali,60.0,5.0,Healthy living starts with Patanjali Neo Biscuits Pack. Fresh quality from Patanjali. This budget-friendly product offers great value for money.,Rice,2178,128,0,Grocery|Patanjali|Rice
P02805,Garnier Gold Face Cream,Beauty,Garnier,180.0,3.6,Enhance your beauty routine with Garnier Gold Face Cream by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.,Lipstick,1731,263,0,Beauty|Garnier|Lipstick
P02806,Stories of Deluxe Adventures,Books,Pearson,1000.0,4.6,Dive into Stories of Deluxe Adventures. An enriching read published by Pearson. This mid-range product offers great value for money.,Fiction,1123,156,0,Books|Pearson|Fiction
P02807,Nivea Ultra Makeup Kit,Beauty,Nivea,1050.0,4.7,Enhance your beauty routine with Nivea Ultra Makeup Kit by Nivea. Dermatologically tested. This mid-range product offers great value for money.,Makeup Kit,1248,351,0,Beauty|Nivea|Makeup Kit
P02808,Haldirams Pro Biscuits Pack,Grocery,Haldirams,100.0,2.9,Healthy living starts with Haldirams Pro Biscuits Pack. Fresh quality from Haldirams. This budget-friendly product offers great value for money.,Rice,1365,357,0,Grocery|Haldirams|Rice
P02809,LOreal Eco Lipstick Set,Beauty,LOreal,250.0,5.0,LOreal Eco Lipstick Set - Your secret to radiant skin. Premium formulation by LOreal. This budget-friendly product offers great value for money.,Lipstick,585,4,0,Beauty|LOreal|Lipstick
P02810,Tata Lite Spices Combo,Grocery,Tata,540.0,3.6,Healthy living starts with Tata Lite Spices Combo. Fresh quality from Tata. This budget-friendly product offers great value for money.,Spices,1256,494,0,Grocery|Tata|Spices
P02811,Learn Deluxe in 30 Days,Books,Pearson,1390.0,3.6,Dive into Learn Deluxe in 30 Days. An enriching read published by Pearson. This mid-range product offers great value for money.,Fiction,1094,85,0,Books|Pearson|Fiction
P02812,"Apple Laptop Ultra Series 32""",Electronics,Apple,27310.0,3.0,"Experience cutting-edge technology with Apple Laptop Ultra Series 32"". Features latest innovations from Apple. This premium product offers great value for money.",Laptop,1231,174,0,Electronics|Apple|Laptop
P02813,OnePlus Gaming Console Essential,Electronics,OnePlus,7280.0,5.0,OnePlus Gaming Console Essential - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,Smartphone,1731,289,30,Electronics|OnePlus|Smartphone
P02814,The Body Shop Lite Makeup Kit,Beauty,The Body Shop,1680.0,3.9,Enhance your beauty routine with The Body Shop Lite Makeup Kit by The Body Shop. Dermatologically tested. This mid-range product offers great value for money.,Makeup Kit,354,192,5,Beauty|The Body Shop|Makeup Kit
P02815,Fisher-Price Eco Outdoor Play Set,Toys,Fisher-Price,8790.0,5.0,Create happy memories with Fisher-Price Eco Outdoor Play Set. Trusted toy from Fisher-Price. This premium product offers great value for money.,Remote Control Car,709,310,0,Toys|Fisher-Price|Remote Control Car
P02816,IFB Elite Induction Cooktop,Home & Kitchen,IFB,60060.0,4.7,Transform your kitchen with IFB Elite Induction Cooktop. Reliable performance by IFB. This premium product offers great value for money.,Microwave,487,118,0,Home & Kitchen|IFB|Microwave
P02817,Lego Essential Doll House,Toys,Lego,1460.0,3.6,Lego Essential Doll House - Fun for all ages. Quality entertainment by Lego. This mid-range product offers great value for money.,Doll House,1301,217,0,Toys|Lego|Doll House
P02818,Hot Wheels Premium Board Game,Toys,Hot Wheels,1280.0,3.9,Hot Wheels Premium Board Game - Fun for all ages. Quality entertainment by Hot Wheels. This mid-range product offers great value for money.,Board Game,1230,426,30,Toys|Hot Wheels|Board Game
P02819,Mattel Pro Outdoor Play Set,Toys,Mattel,6580.0,3.4,Spark imagination with Mattel Pro Outdoor Play Set from Mattel. Safe and educational. This premium product offers great value for money.,Remote Control Car,584,457,0,Toys|Mattel|Remote Control Car
P02820,Havells Neo Electric Kettle,Home & Kitchen,Havells,24910.0,3.4,Bring home Havells Neo Electric Kettle by Havells. Built for modern households. This premium product offers great value for money.,Electric Kettle,1342,413,0,Home & Kitchen|Havells|Electric Kettle
P02821,The Premium Journey by Scholastic,Books,Scholastic,310.0,4.1,Dive into The Premium Journey by Scholastic. An enriching read published by Scholastic. This budget-friendly product offers great value for money.,Fiction,1303,113,0,Books|Scholastic|Fiction
P02822,Puma Classic Tennis Racket,Sports,Puma,610.0,4.3,Puma Classic Tennis Racket - Engineered for athletes. Durable and high-performance. This budget-friendly product offers great value for money.,Tennis Racket,521,465,15,Sports|Puma|Tennis Racket
P02823,"Samsung Smart TV 65"" Deluxe",Electronics,Samsung,6220.0,2.6,"Upgrade your tech life with Samsung Smart TV 65"" Deluxe by Samsung. Engineered for excellence. This premium product offers great value for money.",TV,466,144,0,Electronics|Samsung|TV
P02824,OnePlus Tablet Elite 8GB,Electronics,OnePlus,16590.0,2.6,OnePlus Tablet Elite 8GB - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,Tablet,801,25,0,Electronics|OnePlus|Tablet
P02825,"OnePlus Smart TV 256"" Elite",Electronics,OnePlus,1610.0,3.5,"OnePlus Smart TV 256"" Elite - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.",TV,1240,135,0,Electronics|OnePlus|TV
P02826,Hot Wheels Elite Doll House,Toys,Hot Wheels,6340.0,4.0,Spark imagination with Hot Wheels Elite Doll House from Hot Wheels. Safe and educational. This premium product offers great value for money.,Doll House,1104,302,0,Toys|Hot Wheels|Doll House
P02827,Adidas Classic Swimming Goggles,Sports,Adidas,630.0,4.7,Train like a pro with Adidas Classic Swimming Goggles. Premium sports gear from Adidas. This budget-friendly product offers great value for money.,Swimming Goggles,711,231,0,Sports|Adidas|Swimming Goggles
P02828,Gold Science Fiction Novel,Books,Oxford,100.0,3.8,Gold Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,Fiction,1583,368,0,Books|Oxford|Fiction
P02829,LG Smartphone Premium 16GB,Electronics,LG,1110.0,3.6,LG Smartphone Premium 16GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,Smartphone,600,75,0,Electronics|LG|Smartphone
P02830,Reebok Gold Dumbbell Set 16kg,Sports,Reebok,24240.0,4.2,Reebok Gold Dumbbell Set 16kg - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,Dumbbell Set,1678,474,0,Sports|Reebok|Dumbbell Set
P02831,MTR Pro Rice 16kg,Grocery,MTR,60.0,3.2,Healthy living starts with MTR Pro Rice 16kg. Fresh quality from MTR. This budget-friendly product offers great value for money.,Rice,1354,327,0,Grocery|MTR|Rice
P02832,Sony Power Bank 500mAh,Electronics,Sony,14970.0,3.9,Upgrade your tech life with Sony Power Bank 500mAh by Sony. Engineered for excellence. This premium product offers great value for money.,Power Bank,1196,344,0,Electronics|Sony|Power Bank
P02833,Royal Programming Guide,Books,Oxford,650.0,3.7,Dive into Royal Programming Guide. An enriching read published by Oxford. This budget-friendly product offers great value for money.,Fiction,371,301,0,Books|Oxford|Fiction
P02834,Yonex Royal Tennis Racket,Sports,Yonex,300.0,3.9,Yonex Royal Tennis Racket - Engineered for athletes. Durable and high-performance. This budget-friendly product offers great value for money.,Tennis Racket,1240,451,0,Sports|Yonex|Tennis Racket
P02835,Adidas Silver Track Pants,Clothing,Adidas,11030.0,4.6,Adidas Silver Track Pants - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,T-Shirt,2053,288,10,Clothing|Adidas|T-Shirt
P02836,Yonex Lite Swimming Goggles,Sports,Yonex,16710.0,2.7,Elevate your game with Yonex Lite Swimming Goggles by Yonex. Professional grade quality. This premium product offers great value for money.,Swimming Goggles,248,0,0,Sports|Yonex|Swimming Goggles
P02837,IFB Silver Air Fryer,Home & Kitchen,IFB,23640.0,3.7,Bring home IFB Silver Air Fryer by IFB. Built for modern households. This premium product offers great value for money.,Air Fryer,1113,146,0,Home & Kitchen|IFB|Air Fryer
P02838,Decathlon Smart Running Shoes,Sports,Decathlon,710.0,4.3,Elevate your game with Decathlon Smart Running Shoes by Decathlon. Professional grade quality. This budget-friendly product offers great value for money.,Running Shoes,485,286,25,Sports|Decathlon|Running Shoes
P02839,Adidas Neo Dumbbell Set 55kg,Sports,Adidas,8810.0,4.2,Train like a pro with Adidas Neo Dumbbell Set 55kg. Premium sports gear from Adidas. This premium product offers great value for money.,Dumbbell Set,1261,463,20,Sports|Adidas|Dumbbell Set
P02840,Zara Smart Hoodie,Clothing,Zara,870.0,2.7,"Express yourself with Zara Smart Hoodie from Zara. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",Hoodie,985,141,0,Clothing|Zara|Hoodie
P02841,Bosch Neo Refrigerator 64L,Home & Kitchen,Bosch,5860.0,2.6,Transform your kitchen with Bosch Neo Refrigerator 64L. Reliable performance by Bosch. This premium product offers great value for money.,Microwave,1065,52,0,Home & Kitchen|Bosch|Microwave
P02842,Havells Eco Microwave Oven,Home & Kitchen,Havells,1150.0,4.3,Bring home Havells Eco Microwave Oven by Havells. Built for modern households. This mid-range product offers great value for money.,Microwave,1369,303,0,Home & Kitchen|Havells|Microwave
P02843,Pigeon Silver Induction Cooktop,Home & Kitchen,Pigeon,7170.0,1.7,Bring home Pigeon Silver Induction Cooktop by Pigeon. Built for modern households. This premium product offers great value for money.,Microwave,144,68,0,Home & Kitchen|Pigeon|Microwave
P02844,Apple Smartwatch Basic Edition,Electronics,Apple,60830.0,2.7,Apple Smartwatch Basic Edition - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,Smartwatch,1279,360,30,Electronics|Apple|Smartwatch
P02845,Hot Wheels Lite Art Set,Toys,Hot Wheels,2420.0,3.9,Spark imagination with Hot Wheels Lite Art Set from Hot Wheels. Safe and educational. This mid-range product offers great value for money.,Art Set,1141,89,0,Toys|Hot Wheels|Art Set
P02846,Sony Gaming Console Smart,Electronics,Sony,54320.0,3.8,Experience cutting-edge technology with Sony Gaming Console Smart. Features latest innovations from Sony. This premium product offers great value for money.,Smartphone,1567,445,0,Electronics|Sony|Smartphone
P02847,Nestle Eco Honey 500g,Grocery,Nestle,50.0,2.8,Healthy living starts with Nestle Eco Honey 500g. Fresh quality from Nestle. This budget-friendly product offers great value for money.,Honey,771,219,0,Grocery|Nestle|Honey
P02848,History of Elite Civilizations,Books,Scholastic,300.0,5.0,History of Elite Civilizations - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,History,339,449,0,Books|Scholastic|History
P02849,Sony Smartwatch Ultra Edition,Electronics,Sony,72170.0,4.2,Sony Smartwatch Ultra Edition - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,Smartwatch,1020,497,0,Electronics|Sony|Smartwatch
P02850,Nivea Plus Lipstick Set,Beauty,Nivea,4320.0,5.0,Discover the magic of Nivea Plus Lipstick Set. Trusted skincare from Nivea. This mid-range product offers great value for money.,Lipstick,1292,191,0,Beauty|Nivea|Lipstick
P02851,Patanjali Premium Cooking Oil 1000L,Grocery,Patanjali,170.0,3.5,Healthy living starts with Patanjali Premium Cooking Oil 1000L. Fresh quality from Patanjali. This budget-friendly product offers great value for money.,Cooking Oil,181,453,0,Grocery|Patanjali|Cooking Oil
P02852,Nestle Gold Tea 64g,Grocery,Nestle,40.0,3.8,Healthy living starts with Nestle Gold Tea 64g. Fresh quality from Nestle. This budget-friendly product offers great value for money.,Tea,1717,62,0,Grocery|Nestle|Tea
P02853,LG Silver Induction Cooktop,Home & Kitchen,LG,28200.0,3.5,Bring home LG Silver Induction Cooktop by LG. Built for modern households. This premium product offers great value for money.,Microwave,621,72,0,Home & Kitchen|LG|Microwave
P02854,Adidas Advanced Formal Shirt,Clothing,Adidas,9840.0,3.8,Adidas Advanced Formal Shirt - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,Formal Shirt,1374,160,0,Clothing|Adidas|Formal Shirt
P02855,LG Eco Pressure Cooker 64L,Home & Kitchen,LG,850.0,3.3,Transform your kitchen with LG Eco Pressure Cooker 64L. Reliable performance by LG. This budget-friendly product offers great value for money.,Microwave,314,168,0,Home & Kitchen|LG|Microwave
P02856,Samsung Power Bank 32mAh,Electronics,Samsung,2730.0,3.8,Experience cutting-edge technology with Samsung Power Bank 32mAh. Features latest innovations from Samsung. This mid-range product offers great value for money.,Power Bank,282,88,0,Electronics|Samsung|Power Bank
P02857,Sony Tablet Ultra 64GB,Electronics,Sony,44730.0,4.5,Sony Tablet Ultra 64GB - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,Tablet,1092,175,0,Electronics|Sony|Tablet
P02858,Nivea Pro Perfume 256ml,Beauty,Nivea,190.0,3.8,Discover the magic of Nivea Pro Perfume 256ml. Trusted skincare from Nivea. This budget-friendly product offers great value for money.,Perfume,895,268,0,Beauty|Nivea|Perfume
P02859,Patanjali Silver Honey 16g,Grocery,Patanjali,50.0,3.2,Healthy living starts with Patanjali Silver Honey 16g. Fresh quality from Patanjali. This budget-friendly product offers great value for money.,Honey,1594,72,10,Grocery|Patanjali|Honey
P02860,Lego Silver Outdoor Play Set,Toys,Lego,590.0,3.9,Lego Silver Outdoor Play Set - Fun for all ages. Quality entertainment by Lego. This budget-friendly product offers great value for money.,Remote Control Car,325,244,0,Toys|Lego|Remote Control Car
P02861,Wilson Royal Cycling Helmet,Sports,Wilson,21720.0,3.4,Wilson Royal Cycling Helmet - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,Cycling Helmet,1278,76,0,Sports|Wilson|Cycling Helmet
P02862,Fisher-Price Advanced Educational Kit,Toys,Fisher-Price,4830.0,4.0,Create happy memories with Fisher-Price Advanced Educational Kit. Trusted toy from Fisher-Price. This mid-range product offers great value for money.,Educational Kit,323,158,0,Toys|Fisher-Price|Educational Kit
P02863,Hot Wheels Lite Puzzle 128 Pieces,Toys,Hot Wheels,1320.0,4.6,Hot Wheels Lite Puzzle 128 Pieces - Fun for all ages. Quality entertainment by Hot Wheels. This mid-range product offers great value for money.,Remote Control Car,511,488,20,Toys|Hot Wheels|Remote Control Car
